id,identity_key,ip,location,lat,lon,country,iso3,version
3817,34FfUnZQDnWKzShQBtp9H8jqHtECeJKenXYguYXHFUV7,65.21.146.101:1789,Kyiv,50.45,30.5236,Ukraine,UKR,0.10.1
3822,4KemSf3gAMwaStG46EyVCiauzJmSKfRuz27BLnMTGXoD,144.126.217.230:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3827,8UeeBqbETPBA6jAiUy8kc5gwoStb5KtJUz3xqmip1QZc,167.71.4.109:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3828,4ur9yZypEEB2WyqW1xLXiudAnbxHRWk34YXyoaBX7L11,49.12.45.179:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
3832,Hiq2yQJKJPrieQCHS1tC9mdcmdicJ3AJVEE9gtF8dEoc,136.244.118.63:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
3837,HDJzp7XwdvLc9vp6zgPWAQH9AUC3kdRqo6cp4Xbdsnpk,178.62.226.66:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3841,GEbxqh68YsnNrRmsKFWrQgpDpnsLgCS9EMZUY9xyJMYN,188.166.13.179:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3842,HXz5eZEzYbH83417BRkuwGEfmC7r3MErPbQ9aZ9eeijc,49.12.75.26:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
3844,7RzvVdtaD1NR4LDcZvXyEvhEhkeuGfYKrfFE6d5dVUSE,[2a01:4f8:1c1c:c929::9]:1789,Toulouse,43.6045,1.444,France,FRA,0.10.1
3846,8YqYjsG4NWjGnqUZxX89Yh862zjji6uRC2ayxW7KZo3p,128.199.35.159:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3851,6ZbBuDnb2uhJvgmkGVNFdRjGp8CGbFUwZomaUFyVBdEH,139.59.210.112:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3855,69K5pHxstQy1yQb8gGCsCCsK6gUs9FAJwwdqG1hg23rt,206.189.109.127:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3859,DeGLb7xpRp3N3RuyFyXQpy3873YmQN4c4x6dSavwrw8e,75.119.150.14:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
3863,DtkYHpRLKPoyKAAo5b2PxYoTcFhqBHZ9jUMCvSoXdUB3,157.90.229.53:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3864,2W7fPiJwWM1R4RJmbd4ygdoq16PXLSbQjUxLJqbbBt9K,[2a01:4f9:c011:4518::6]:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3865,HMiyq6WYHWRrnTQN2ACJSqs2agbL5b8Yq4x6NAfF63eg,95.179.187.156:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3867,3TPkzSYz78tiMUybzuGVx8RJyBZFFhj3QpTtjQEP8uHU,75.119.150.41:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
3870,9tXQMxxt7qciEq5chHWAojD2zPrNcanUwqLmBCsNjjqA,192.248.189.148:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3873,AgLhttzoZcASFQe28pyctZY4fckSbFWyX4mEjV4zioJy,46.101.3.104:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3876,A4Vq8RboAeHFSbqoboTUywexhX45xkbshj9R9op8jXX7,[2a01:4f9:c010:b922::3]:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3878,HpeSLENGNihasWVtt9ouC5cneHsh5JfVS85ur2BqZZx8,[2a01:4f8:c2c:5bb2::20]:1789,Toulouse,43.6045,1.444,France,FRA,0.10.1
3881,4rTcJEGYpHxEycptETPswf7tvKhTUwBxWvUUvc8r9qDy,178.128.241.164:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3882,FHiSp8Ksr1CQCF7PhW7SPTVd3DgCATMAr63GXocssU9y,174.138.15.182:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3893,9Rs7fpWJUBmiwVhbehe5qcXCbhfWVQXo5QYNnDwg3uv6,75.119.150.16:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
3897,J1cyJGDCGYjbz9Rm7Fqtuj7nT9srSE6cgJuFM2z5c1md,95.179.195.85:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3898,E71qkbqQBEpr3ZsGorLwFKrN1gMsgfa2MMYjU1CCPNbD,159.65.19.86:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3900,dLE3dEtKYaKMyz5rdA8z75KyLwVcgyxxG4Lg1uZ3TFT,138.197.182.1:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3901,2MFC9UZ5ZsNU5fQgMNt9edsuCkb36Fo2yxZHGNmkF8hN,[2a01:4f8:c0c:aa70::2]:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3908,8KvtxzkdmGwtKghzRsxb3fYVLEcZKPJS2P1Y24VQmrUj,157.90.251.187:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
3912,F2YqDdXCmK2BYfqgEUiXiWS8jWbJMxe3ycTM7vbSzyc1,188.166.27.135:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3913,5DeazuCVsLJfcAYFzBc9LM18nUCREGNFGPQ1emSGBgtM,157.90.251.200:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
3914,7LyueGEa5PhWkFsYKjBD9pJCyWhovdx2PkQHmcQtVNYT,165.227.232.226:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3920,AqPgWv2paS3xGJPNis5HJyh9tWvRaE8ophAeUr5Bd2xV,188.34.195.184:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3922,fbugq1QkhVQ2bCV598axRsuckKTNFAfSGBo1wrx923E,68.183.13.222:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3924,6mmdw3x8fYTvGBT72AGnbwSF6bSykxmiMminyz4AWqzE,83.229.6.34:1789,Milan,45.4669,9.19,Italy,ITA,0.10.1
3927,CPgFWecHheGVCzZ2rC2tmiKoUV8yFgQBaFU2zHVhDe4b,[2a01:4f8:c0c:6464::2]:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3928,8fKuLKJuTT63hqK6i56EBb3CjnwUN1aRSWmRHpq9M5ru,157.90.25.137:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3931,CwVCkdwT8h29A973qkezZmwjn7StkYC4Z33JwLppoQLx,165.227.161.64:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3935,AprPF5X9Rym6WmMHWSW2HcEYMEcHe9JmZzFPSL63Cojw,78.47.247.153:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
3937,3xJPkxgz695J1rqb8ndVFk5cC3BMyBD28qgVBeMKTymV,[2a01:4f9:c011:38ae::12]:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3940,FcrKvfYgpJ2QMaE9Yc4pAW3T1cNvhD8XMHwBTJzkbv3H,45.77.65.133:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3941,hvNU26p7dLBxEng2mx4xLa6mPabqaejQZbfsBYMZeA9,79.133.42.162:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
3948,6SryoKLBXeFQKFXmCF4VkcT7EBHKUdU4okNZvcfBAcGQ,104.248.200.201:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3954,H1nUNGrBneRdig47zo2D2MmZ4ojF7LEvEpafGsisCaRm,45.63.116.231:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3958,5dEZ3H2FVVCmAQKkdDmDGQjjeMRVND49HdgohzJK8nty,188.166.115.219:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3959,3z9z8ZimMCWApXZhPkY8jFHqNitwVUiPHZzeWvRwggxW,162.55.43.72:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
3960,AvwrhAnHKCtBcE3bZZP3QvyX13wdXQvdZWdf96iwtpwc,167.172.36.196:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3962,A4v4pABBnA9S8CYkEcCueLkVZBongCqpPhztUMvJoAC6,167.71.74.45:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3968,AUa4v4nqzCLw7YWSJj6LgyF5g9yDHUiqdQhQaxBrvnjr,116.203.250.250:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3970,ZdUqi8s7DT8XDqoGyR3tw3UuAWRMt1mwLpRp7CEg8Nx,209.250.252.32:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3973,4quLKXQih9WTDdrtRYmTndhqNounThVCZgdcaSBK6VTB,188.166.8.81:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3974,ChM2YakCJVcZEybVx6EYbjn86wttRgrR4vfPNM8W6oY4,199.247.17.132:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3976,4HiidiUcQgpzGJn9x1yViV3dBAZWxHRcE4kQE96QGbj7,80.240.28.176:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3977,B72i8CNSRBPkN2ro3PV94uoE5LyPwYWYHRsAayemwKRZ,152.70.90.25:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3983,5AuiXcUuD7uKbvi2hPXkMmMzMK6KtyaUtbQsUVhmutYU,134.122.120.218:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3985,ACr8xVpz9EmyePVyGNMrSbQxg53tBphy2eUG146em5k3,165.227.128.136:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
3992,8JyqrzDToARyzCoTGQSn2qHxg9MPwphRARvdwijYiyKT,178.79.168.235:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
3993,6Z2tfMzu4cimMerbpaPh9G65B4rZxdbrqk4TkCAi1Ns7,95.179.152.227:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
3995,BLaE4j5Z64ceq3iYHUgV3Gg3UXJRCPz2z38tbguNA4vd,78.47.20.245:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
4000,6r5QGdJN1JybuqWkTEmrw1yni9dTY4NfveVpfCnMmshV,209.145.52.232:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
4001,5DJDPzyohg5x1AEMBeLgCL268HgRPMFbN9pMpzkUpF9o,136.244.110.248:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
4004,FgFN8GV6iTL8pb6RunLmuoH7hnQ3CWG14FHqMvz4bzvp,188.34.158.195:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
4007,J2UmvzhN4KrqvFmPjgjmJcTCiMJKo3JqHzN1cHD6o2nv,161.97.139.123:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
4008,4BqbYQxXr8Ykz3Gxss2nepjb5wpWxvsBu7d4G1NDAB8A,140.82.58.255:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
4009,2SVy4qFr3FQp6aQ2EnnTS7kqDFJDVpSvcygb2s395Kjm,165.22.30.160:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
4015,7GY3voFPsUCMYx2iWZoaDthZEMiBDBc3xMaZRiTiv9Py,188.166.62.13:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
4016,AYvSMkx1PLFDkU8JvkR33kJRJSjeoDf8TKqxFkTX38Fb,174.138.12.156:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
4020,G21iP5L5m1tQMUEFDrpQzoD5vE4tAwwi7K8Tf5uFthvC,195.201.2.175:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
4024,9Vurfg1aAxXHNiS6WuU4TLzAmn1XUypwgAsuhHoHVEJd,45.76.38.236:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
4026,4nnWqerxpkhmN4BRpzuJaMAL2KexLYn9LVWw3nyd3EfY,178.62.218.33:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
4029,FTzbF4kySRtDRULPfE6MEuzV4buVxn3mf7C7BHYqpY1e,[2a01:4f9:c010:6912::13]:1789,Barcelona,41.3825,2.1769,Spain,ESP,0.10.1
4030,BhRZnBYuMxKT5KMAcYaZcV4YunQ6KKdkPrT7mLsK914J,[2a01:4f8:c17:c4e4::6]:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
